algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
MCTS,pos_155,opening,18,619148,508.56,1218795,485.48,g1f3,11,0.00,0
Classic MCTS,pos_155,opening,13,12929,500.90,25858,500.00,f1b5,11,0.00,0
Pure Alpha-Beta,pos_156,opening,6,2584755,500.53,5169510,0.01,g1f3,20,11.20,0
Full Alpha-Beta,pos_156,opening,13,1143077,500.72,2286154,0.02,g1f3,-10,2.79,0
MTD(f),pos_156,opening,6,1028131,500.43,2056262,0.05,g1f3,20,14.43,0
NegaScout,pos_156,opening,6,2396227,500.64,4792454,0.01,g1f3,20,11.01,0
MCTS,pos_156,opening,17,666911,511.56,1305109,485.00,g1f3,7,0.00,0
Classic MCTS,pos_156,opening,13,12940,501.05,25828,500.01,d2d4,17,0.00,0
Pure Alpha-Beta,pos_157,opening,6,1912955,500.95,3825910,0.04,g1f3,6,11.95,2
Full Alpha-Beta,pos_157,opening,13,1159329,501.53,2314029,0.09,g1f3,21,2.32,0
MTD(f),pos_157,opening,7,1556571,500.63,3113142,0.37,g1f3,10,5.28,2
NegaScout,pos_157,opening,6,1929301,500.22,3858602,0.06,g1f3,6,9.49,2
MCTS,pos_157,opening,17,682580,509.75,1341021,485.00,g1f3,58,0.00,0
Classic MCTS,pos_157,opening,13,13170,501.63,26287,500.01,d1h5,10,0.00,0
Pure Alpha-Beta,pos_158,opening,6,2293810,500.49,4587620,0.01,g1f3,50,10.15,0
Full Alpha-Beta,pos_158,opening,13,1167494,501.64,2330327,0.01,g1f3,34,3.36,0
MTD(f),pos_158,opening,6,1011754,502.01,2015446,0.11,g1f3,50,11.55,0
NegaScout,pos_158,opening,6,2179104,501.21,4349508,0.01,g1f3,50,8.85,0
MCTS,pos_158,opening,17,716850,512.65,1400097,486.45,g1f3,49,0.00,0
Classic MCTS,pos_158,opening,13,13048,501.48,26043,500.00,g2g4,19,0.00,0
Pure Alpha-Beta,pos_159,opening,6,1912876,500.07,3825752,0.01,g1f3,25,8.69,0
Full Alpha-Beta,pos_159,opening,14,1138850,501.78,2273153,0.01,g1f3,11,3.12,0
MTD(f),pos_159,opening,6,1126464,501.58,2248431,0.04,g1f3,25,18.62,0
NegaScout,pos_159,opening,7,2027583,501.05,4047071,0.01,g1f3,0,7.14,0
MCTS,pos_159,opening,17,720676,510.15,1413090,485.00,g1f3,28,0.00,0
Classic MCTS,pos_159,opening,13,13814,501.52,27572,500.01,e2f1,15,0.00,0
Pure Alpha-Beta,pos_160,opening,5,1667080,500.53,3334160,0.01,g1f3,-20,14.95,0
Full Alpha-Beta,pos_160,opening,14,1187961,501.51,2371179,0.02,g1f3,31,4.41,2
MTD(f),pos_160,opening,7,1376374,500.63,2752748,0.13,g1f3,5,7.62,0
NegaScout,pos_160,opening,6,1888328,500.20,3776656,0.01,g1f3,3,11.07,0
MCTS,pos_160,opening,17,704561,507.25,1389666,485.00,g1f3,-5,0.00,0
Classic MCTS,pos_160,opening,13,12414,501.53,24778,500.01,h2h3,14,0.00,0
Pure Alpha-Beta,pos_161,opening,6,2142283,501.35,4276013,0.01,g1f3,40,9.03,0
Full Alpha-Beta,pos_161,opening,14,1188014,500.14,2376028,0.01,g1f3,19,2.28,0
MTD(f),pos_161,opening,6,1093700,501.37,2183033,0.07,g1f3,40,11.53,0
NegaScout,pos_161,opening,7,2003076,500.14,4006152,0.07,g1f3,15,7.62,0
MCTS,pos_161,opening,17,705827,506.93,1394915,485.00,g1f3,16,0.00,0
Classic MCTS,pos_161,opening,13,12259,500.63,24518,500.00,g1f3,15,0.00,0
Pure Alpha-Beta,pos_162,opening,6,1507458,500.20,3014916,0.08,g1f3,45,10.47,0
Full Alpha-Beta,pos_162,opening,14,1159288,501.12,2313948,0.01,g1f3,47,3.54,0
MTD(f),pos_162,opening,6,970837,500.62,1941674,0.11,g1f3,45,14.09,0
NegaScout,pos_162,opening,6,1425516,501.26,2845341,0.01,g1f3,45,8.93,0
MCTS,pos_162,opening,17,350714,502.42,698633,485.00,g1f3,58,0.00,0
Classic MCTS,pos_162,opening,12,10195,500.79,20390,500.00,a2a3,15,0.00,0
Pure Alpha-Beta,pos_163,opening,5,1155184,500.24,2310368,0.08,d1g4,-20,15.52,1
Full Alpha-Beta,pos_163,opening,13,909462,500.83,1818924,0.03,g1f3,-10,2.79,0
MTD(f),pos_163,opening,6,917590,500.86,1835180,0.10,g1f3,5,10.04,2
NegaScout,pos_163,opening,5,1007674,500.45,2015348,0.03,d1g4,-20,12.31,1
MCTS,pos_163,opening,17,528510,507.07,1042426,485.02,g1f3,19,0.00,0
Classic MCTS,pos_163,opening,12,9660,500.54,19320,500.00,c3e2,14,0.00,0
Pure Alpha-Beta,pos_164,opening,6,2203699,500.17,4407398,0.01,g1f3,30,11.39,0
Full Alpha-Beta,pos_164,opening,13,1020074,500.46,2040148,0.02,g1f3,15,2.96,0
MTD(f),pos_164,opening,6,761924,501.53,1520806,0.11,g1f3,30,12.54,0
NegaScout,pos_164,opening,6,1806409,500.42,3612818,0.01,g1f3,30,11.34,0
MCTS,pos_164,opening,17,536445,505.46,1062267,485.00,g1f3,11,0.00,0
Classic MCTS,pos_164,opening,13,12850,500.79,25700,500.01,g1h3,15,0.00,0
Pure Alpha-Beta,pos_165,opening,6,1994833,500.12,3989666,0.01,g1f3,30,11.69,0
Full Alpha-Beta,pos_165,opening,13,1036476,500.02,2072952,0.01,g1f3,15,3.51,0
MTD(f),pos_165,opening,6,954425,501.37,1905039,0.10,g1f3,30,12.05,0
NegaScout,pos_165,opening,6,1859658,500.17,3719316,0.01,g1f3,30,11.15,0
MCTS,pos_165,opening,17,543460,506.65,1074031,485.01,g1f3,46,0.00,0
Classic MCTS,pos_165,opening,13,12044,500.60,24088,500.00,f1e2,23,0.00,0
Pure Alpha-Beta,pos_166,opening,6,2056260,500.52,4112520,0.01,g1f3,35,11.46,0
Full Alpha-Beta,pos_166,opening,13,1073380,500.37,2146760,0.03,g1f3,22,2.64,0
MTD(f),pos_166,opening,6,741400,502.31,1476892,0.11,g1f3,35,10.31,0
NegaScout,pos_166,opening,6,2056262,500.04,4112524,0.01,g1f3,35,11.06,0
MCTS,pos_166,opening,17,636550,510.63,1248137,485.00,g1f3,46,0.00,0
Classic MCTS,pos_166,opening,13,11302,502.42,22513,500.01,d1e2,16,0.00,0
Pure Alpha-Beta,pos_167,opening,6,1814598,500.20,3629196,0.02,c3d5,25,11.48,2
Full Alpha-Beta,pos_167,opening,13,1077405,500.67,2154810,0.03,f1c4,-7,3.05,5
MTD(f),pos_167,opening,6,864294,504.52,1714869,0.13,c3d5,25,8.38,2
NegaScout,pos_167,opening,6,2146366,500.44,4292732,0.02,c3d5,25,10.39,2
MCTS,pos_167,opening,17,697212,506.45,1377889,485.00,c3d5,-3,0.00,0
Classic MCTS,pos_167,opening,13,11342,500.92,22684,500.00,c3e2,19,0.00,0
Pure Alpha-Beta,pos_168,opening,6,2048040,501.11,4087904,0.01,g1f3,25,11.60,0
Full Alpha-Beta,pos_168,opening,13,1110294,500.24,2220588,0.02,g1f3,7,2.84,0
MTD(f),pos_168,opening,6,987227,502.02,1966587,0.10,g1f3,25,11.72,0
NegaScout,pos_168,opening,6,2179171,500.71,4358342,0.01,g1f3,25,11.25,0
MCTS,pos_168,opening,17,617123,507.04,1217205,485.00,g1f3,37,0.00,0
Classic MCTS,pos_168,opening,13,12256,500.61,24512,500.00,f1e2,15,0.00,0
Pure Alpha-Beta,pos_169,opening,6,2084981,500.17,4169962,0.01,g1f3,25,10.76,2
Full Alpha-Beta,pos_169,opening,13,835816,500.88,1671632,0.02,g1f3,14,2.65,2
MTD(f),pos_169,opening,6,880713,502.26,1754408,0.08,g1f3,25,13.93,2
NegaScout,pos_169,opening,6,1716298,500.53,3432596,0.01,g1f3,25,10.49,2
MCTS,pos_169,opening,17,547663,510.56,1073849,485.00,f1b5,6,0.00,0
Classic MCTS,pos_169,opening,13,12054,502.35,24011,501.55,g1h3,11,0.00,0
Pure Alpha-Beta,pos_170,opening,6,2027592,500.04,4055184,0.01,g1f3,24,11.76,0
Full Alpha-Beta,pos_170,opening,13,1118256,501.22,2232047,0.01,g1f3,-8,2.61,0
MTD(f),pos_170,opening,6,929852,500.22,1859704,0.06,g1f3,24,12.66,0
NegaScout,pos_170,opening,6,2228319,500.77,4456638,0.01,g1f3,24,11.64,0
MCTS,pos_170,opening,17,579351,511.50,1133759,485.00,g1f3,13,0.00,0
Classic MCTS,pos_170,opening,13,12812,500.97,25624,500.00,h2h3,16,0.00,0
Pure Alpha-Beta,pos_171,opening,5,1478734,500.56,2957468,0.02,d1g4,-25,15.95,1
Full Alpha-Beta,pos_171,opening,13,1085642,501.50,2166950,0.03,g1f3,-15,2.98,0
MTD(f),pos_171,opening,6,983157,500.21,1966314,0.08,g1f3,0,10.86,2
NegaScout,pos_171,opening,5,1568774,500.53,3137548,0.03,d1g4,-25,12.48,1
MCTS,pos_171,opening,17,504995,505.35,999990,485.03,g1f3,16,0.00,0
Classic MCTS,pos_171,opening,12,10464,500.82,20928,500.01,b2b3,20,0.00,0
Pure Alpha-Beta,pos_172,opening,6,2216010,500.64,4432020,0.01,f1d3,30,11.66,2
Full Alpha-Beta,pos_172,opening,12,921763,500.77,1843526,0.02,g1f3,38,3.30,0
MTD(f),pos_172,opening,6,938024,500.07,1876048,0.09,g1f3,30,10.11,0
NegaScout,pos_172,opening,6,1904680,500.93,3809360,0.02,f1d3,30,10.70,2
MCTS,pos_172,opening,17,353106,499.29,707627,485.00,g1f3,22,0.00,0
Classic MCTS,pos_172,opening,13,12359,500.82,24718,500.01,f1c4,12,0.00,0
Pure Alpha-Beta,pos_173,opening,6,2191411,500.17,4382822,0.01,g1f3,26,11.81,0
Full Alpha-Beta,pos_173,opening,13,1118410,501.24,2232355,0.01,g1f3,15,3.35,0
MTD(f),pos_173,opening,6,991284,501.08,1978610,0.32,g1f3,26,12.04,0
NegaScout,pos_173,opening,6,2109528,500.01,4219056,0.01,g1f3,26,10.81,0
MCTS,pos_173,opening,17,686392,511.73,1343232,485.00,g1f3,35,0.00,0
Classic MCTS,pos_173,opening,13,13170,501.18,26287,500.01,g1f3,15,0.00,0
Pure Alpha-Beta,pos_174,opening,6,2265158,500.75,4530316,0.01,f1d3,25,12.05,1
Full Alpha-Beta,pos_174,opening,13,1171610,502.46,2333884,0.02,g1f3,5,3.13,0
MTD(f),pos_174,opening,6,1056798,501.15,2109377,0.10,g1f3,25,12.11,0
NegaScout,pos_174,opening,6,2269265,500.36,4538530,0.01,f1d3,25,11.20,1
MCTS,pos_174,opening,17,616030,510.01,1207901,485.00,g1f3,7,0.00,0
Classic MCTS,pos_174,opening,13,13137,501.80,26221,500.01,f1d3,13,0.00,0
Pure Alpha-Beta,pos_175,opening,6,2256959,500.44,4513918,0.01,f1c4,15,11.04,2
Full Alpha-Beta,pos_175,opening,12,1081579,500.15,2163158,0.02,g1f3,-7,3.28,3
MTD(f),pos_175,opening,6,1040436,500.54,2080872,0.07,g1f3,15,13.76,2
NegaScout,pos_175,opening,6,2273335,500.57,4546670,0.01,f1c4,15,10.17,2
MCTS,pos_175,opening,18,602753,516.34,1168125,485.00,g1f3,-1,0.00,0
Classic MCTS,pos_175,opening,13,12868,500.60,25736,500.00,d1h5,17,0.00,0
Pure Alpha-Beta,pos_176,opening,6,1962067,500.16,3924134,0.02,c3d5,20,11.53,2
Full Alpha-Beta,pos_176,opening,12,1155110,500.46,2310220,0.03,c3d5,5,2.67,3
MTD(f),pos_176,opening,6,999461,501.30,1994932,0.11,c3d5,20,8.38,2
NegaScout,pos_176,opening,6,2158636,500.56,4317272,0.02,c3d5,20,10.30,2
MCTS,pos_176,opening,17,719171,508.75,1415690,485.00,c3d5,-1,0.00,0
Classic MCTS,pos_176,opening,13,13258,501.07,26463,500.00,g1e2,13,0.00,0
Pure Alpha-Beta,pos_177,opening,5,1777688,500.49,3555376,0.02,d1g4,5,13.75,1
Full Alpha-Beta,pos_177,opening,14,1196152,500.15,2392304,0.03,g1f3,-5,2.98,6
MTD(f),pos_177,opening,6,933961,500.05,1867922,0.16,c3a4,5,6.71,2
NegaScout,pos_177,opening,6,1679446,500.51,3358892,0.03,c3a4,5,11.07,2
MCTS,pos_177,opening,17,599414,507.02,1182276,485.00,g1f3,19,0.00,0
Classic MCTS,pos_177,opening,13,12991,501.57,25930,500.01,a1b1,16,0.00,0
Pure Alpha-Beta,pos_178,opening,6,2011231,500.56,4022462,0.01,g1f3,45,11.23,0
Full Alpha-Beta,pos_178,opening,13,1171577,500.10,2343154,0.02,g1f3,5,4.96,0
MTD(f),pos_178,opening,6,958531,501.11,1913235,0.13,g1f3,45,10.99,0
NegaScout,pos_178,opening,6,2080855,500.57,4161710,0.01,g1f3,45,10.84,0
MCTS,pos_178,opening,17,714212,512.18,1394945,485.00,g1f3,54,0.00,0
Classic MCTS,pos_178,opening,13,11778,501.01,23508,500.00,c3e2,13,0.00,0
Pure Alpha-Beta,pos_179,opening,6,2478215,500.46,4956430,0.01,g1f3,50,10.73,0
Full Alpha-Beta,pos_179,opening,13,1036439,500.83,2072878,0.02,g1f3,26,5.36,0
MTD(f),pos_179,opening,6,1015868,500.48,2031736,0.13,g1f3,50,10.57,0
NegaScout,pos_179,opening,6,2453574,500.15,4907148,0.01,g1f3,50,10.12,0
MCTS,pos_179,opening,17,683545,507.64,1348214,485.00,g1f3,66,0.00,0
Classic MCTS,pos_179,opening,13,12760,500.80,25520,500.00,d1h5,12,0.00,0
Pure Alpha-Beta,pos_180,opening,6,2142342,500.61,4284684,0.01,g1f3,40,11.05,0
Full Alpha-Beta,pos_180,opening,12,1130594,500.59,2261188,0.02,g1f3,5,5.21,0
MTD(f),pos_180,opening,6,991273,500.11,1982546,0.12,g1f3,40,12.93,0
NegaScout,pos_180,opening,6,2302055,500.36,4604110,0.01,g1f3,40,10.28,0
MCTS,pos_180,opening,17,708777,510.37,1389758,485.00,g1f3,53,0.00,0
Classic MCTS,pos_180,opening,13,13001,500.60,26002,500.00,b2b3,14,0.00,0
Pure Alpha-Beta,pos_181,opening,6,2297950,500.17,4595900,0.01,g1f3,45,10.83,0
Full Alpha-Beta,pos_181,opening,13,1118441,500.47,2236882,0.02,g1f3,12,5.12,0
MTD(f),pos_181,opening,6,1011767,500.72,2023534,0.12,g1f3,45,11.42,0
NegaScout,pos_181,opening,6,2375752,500.90,4751504,0.01,g1f3,45,10.22,0
MCTS,pos_181,opening,17,622525,511.05,1218248,485.00,g1f3,61,0.00,0
Classic MCTS,pos_181,opening,13,12671,500.61,25342,500.01,g1h3,10,0.00,0
Pure Alpha-Beta,pos_182,opening,6,2318413,500.17,4636826,0.01,g1f3,35,9.65,0
Full Alpha-Beta,pos_182,opening,13,1183849,500.67,2367698,0.02,g1f3,14,2.58,0
MTD(f),pos_182,opening,6,1110057,501.47,2215682,0.09,g1f3,35,9.87,0
NegaScout,pos_182,opening,6,2289755,500.05,4579510,0.01,g1f3,35,9.44,0
MCTS,pos_182,opening,17,611009,514.15,1188733,485.00,g1f3,24,0.00,0
Classic MCTS,pos_182,opening,13,12489,500.62,24978,500.01,c3b1,12,0.00,0
Pure Alpha-Beta,pos_183,opening,6,1867844,500.52,3735688,0.01,g1f3,40,8.40,0
Full Alpha-Beta,pos_183,opening,13,1126526,500.32,2253052,0.02,g1f3,15,2.75,0
MTD(f),pos_183,opening,6,1110067,500.06,2220134,0.06,g1f3,40,15.15,0
NegaScout,pos_183,opening,6,1888277,502.46,3761507,0.02,g1f3,40,8.92,0
MCTS,pos_183,opening,17,695793,519.48,1340641,485.15,g1f3,27,0.00,0
Classic MCTS,pos_183,opening,13,12773,500.59,25546,500.01,d3b5,13,0.00,0
Pure Alpha-Beta,pos_184,opening,6,2416724,500.72,4833448,0.01,g1f3,25,10.38,2
Full Alpha-Beta,pos_184,opening,15,1249406,500.49,2498812,0.02,g1f3,5,2.20,2
MTD(f),pos_184,opening,6,1024075,500.41,2048150,0.09,g1f3,25,12.18,2
NegaScout,pos_184,opening,6,2347078,500.58,4694156,0.01,g1f3,25,9.76,2
MCTS,pos_184,opening,17,731533,516.39,1417699,485.00,g1f3,26,0.00,0
Classic MCTS,pos_184,opening,13,13007,500.70,26014,500.01,d1e2,13,0.00,0
Pure Alpha-Beta,pos_185,opening,6,2347089,500.37,4694178,0.01,g1f3,35,10.52,2
Full Alpha-Beta,pos_185,opening,14,1245398,500.65,2490796,0.02,g1f3,3,2.58,4
MTD(f),pos_185,opening,6,1011765,501.34,2019491,0.11,g1f3,35,12.18,2
NegaScout,pos_185,opening,6,2404395,500.03,4808790,0.01,g1f3,35,9.29,2
MCTS,pos_185,opening,17,556114,507.32,1096871,485.00,g1f3,23,0.00,0
Classic MCTS,pos_185,opening,13,11792,500.82,23584,500.01,a2a4,11,0.00,0
Pure Alpha-Beta,pos_186,opening,6,1982588,500.19,3965176,0.02,f2f4,10,12.97,3
Full Alpha-Beta,pos_186,opening,12,1106033,500.33,2212066,0.02,c3a4,-5,3.44,3
MTD(f),pos_186,opening,6,991337,502.23,1974774,0.14,f2f4,10,6.88,3
NegaScout,pos_186,opening,6,2338902,500.25,4677804,0.02,f2f4,10,11.21,3
MCTS,pos_186,opening,17,626438,506.31,1238019,485.00,f2f4,50,0.00,0
Classic MCTS,pos_186,opening,13,12977,500.97,25954,500.00,e2f4,6,0.00,0
Pure Alpha-Beta,pos_187,opening,6,2396290,500.42,4792580,0.02,d2d4,15,8.81,2
Full Alpha-Beta,pos_187,opening,13,1077325,502.09,2146065,0.04,d2d4,-5,2.40,2
MTD(f),pos_187,opening,6,966670,500.82,1933340,0.11,d2d4,15,5.35,2
NegaScout,pos_187,opening,6,2244694,500.69,4489388,0.03,d2d4,15,7.55,2
MCTS,pos_187,opening,17,655093,506.55,1294650,485.00,d2d3,2,0.00,0
Classic MCTS,pos_187,opening,13,13049,500.59,26098,500.00,f2f4,17,0.00,0
Pure Alpha-Beta,pos_188,opening,6,1998929,500.53,3997858,0.17,f1e2,10,14.49,3
Full Alpha-Beta,pos_188,opening,11,1122444,501.14,2240407,0.10,f2f4,-5,3.44,7
MTD(f),pos_188,opening,6,1056815,500.48,2113630,0.16,g1f3,10,11.21,3
NegaScout,pos_188,opening,6,1863747,500.26,3727494,0.02,f1e2,10,12.97,3
MCTS,pos_188,opening,17,369656,807.78,458061,485.00,a2a3,16,0.00,0
Classic MCTS,pos_188,opening,13,12784,502.28,25466,500.45,a2a4,11,0.00,0
Pure Alpha-Beta,pos_189,opening,5,1806403,500.48,3612806,0.02,d1g4,5,13.57,2
Full Alpha-Beta,pos_189,opening,13,1126538,502.16,2244099,0.04,g1f3,-4,3.44,3
MTD(f),pos_189,opening,6,1007663,501.09,2011303,0.17,c1e3,23,9.66,3
NegaScout,pos_189,opening,6,1843322,500.41,3686644,0.03,c1e3,23,9.85,3
MCTS,pos_189,opening,17,518602,532.24,974815,492.97,g1f3,23,0.00,0
Classic MCTS,pos_189,opening,13,11698,512.90,22847,500.00,g2g4,17,0.00,0
Pure Alpha-Beta,pos_190,opening,6,2134091,500.04,4268182,0.01,d1h5,15,10.30,2
Full Alpha-Beta,pos_190,opening,13,970923,500.45,1941846,0.02,f2f4,19,3.49,1
MTD(f),pos_190,opening,6,1028136,501.13,2052167,0.07,g1f3,15,19.40,0
NegaScout,pos_190,opening,6,1851460,500.40,3702920,0.01,d1h5,15,9.12,2
MCTS,pos_190,opening,17,624777,544.02,1148487,485.00,g1f3,16,0.00,0
Classic MCTS,pos_190,opening,13,13185,518.48,25453,500.00,a1b1,15,0.00,0
Pure Alpha-Beta,pos_191,opening,6,2351218,500.81,4702436,0.01,f1e2,48,12.01,2
Full Alpha-Beta,pos_191,opening,13,1101964,501.03,2199528,0.01,f2f4,30,2.66,2
MTD(f),pos_191,opening,6,1003545,500.41,2007090,0.14,g1f3,48,11.57,0
NegaScout,pos_191,opening,6,2359396,500.26,4718792,0.01,f1e2,48,10.68,2
MCTS,pos_191,opening,17,600477,539.45,1114057,485.00,g1f3,50,0.00,0
Classic MCTS,pos_191,opening,13,12659,500.70,25318,500.00,f2f3,13,0.00,0
Pure Alpha-Beta,pos_192,opening,6,2572460,500.27,5144920,0.01,g1f3,32,11.71,2
Full Alpha-Beta,pos_192,opening,13,1179757,501.72,2354804,0.02,g1f3,18,2.56,2
MTD(f),pos_192,opening,6,1007689,500.08,2015378,0.10,g1f3,32,11.20,0
NegaScout,pos_192,opening,6,2486378,500.84,4972756,0.01,g1f3,32,10.86,2
MCTS,pos_192,opening,17,623166,536.57,1162623,485.00,g1f3,31,0.00,0
Classic MCTS,pos_192,opening,13,12841,501.82,25630,500.00,d1e2,19,0.00,0
Pure Alpha-Beta,pos_193,opening,6,2187353,500.46,4374706,0.01,f1e2,45,13.19,2
Full Alpha-Beta,pos_193,opening,12,1126537,500.26,2253074,0.02,f2f4,35,4.42,3
MTD(f),pos_193,opening,6,1048629,502.08,2088902,0.14,g1f3,45,16.31,0
NegaScout,pos_193,opening,6,2240606,500.62,4481212,0.01,f1e2,45,11.21,2
MCTS,pos_193,opening,17,560499,515.99,1088347,485.00,g1f3,47,0.00,0
Classic MCTS,pos_193,opening,13,12950,500.63,25900,500.00,c1e3,20,0.00,0
Pure Alpha-Beta,pos_194,opening,6,2699356,501.05,5387936,0.01,f1e2,45,10.97,2
Full Alpha-Beta,pos_194,opening,12,1146999,500.94,2293998,0.02,f2f4,35,4.06,3
MTD(f),pos_194,opening,6,1003590,501.97,2003173,0.13,g1f3,45,11.12,0
NegaScout,pos_194,opening,6,2527337,500.04,5054674,0.01,f1e2,45,10.16,2
MCTS,pos_194,opening,17,621449,518.48,1199708,485.00,g1f3,32,0.00,0
Classic MCTS,pos_194,opening,13,12825,500.65,25650,500.00,c1f4,22,0.00,0
Pure Alpha-Beta,pos_195,opening,6,2076812,501.03,4145333,0.04,d2d3,-15,9.72,4
Full Alpha-Beta,pos_195,opening,13,1179745,500.80,2359490,0.06,d2d3,-18,2.41,4
MTD(f),pos_195,opening,6,1282134,501.09,2559149,0.39,d2d3,-15,10.42,4
NegaScout,pos_195,opening,6,2015340,500.26,4030680,0.04,d2d3,-15,9.22,4
MCTS,pos_195,opening,17,596280,508.83,1173779,485.00,f1b5,-60,0.00,0
Classic MCTS,pos_195,opening,13,13590,500.73,27180,500.01,f1d3,19,0.00,0
Pure Alpha-Beta,pos_196,opening,5,1581138,500.64,3162276,0.02,d1g4,0,15.07,1
Full Alpha-Beta,pos_196,opening,13,1114458,501.35,2224467,0.04,d1g4,5,2.84,1
MTD(f),pos_196,opening,6,1228905,500.22,2457810,0.14,d1g4,0,11.55,1
NegaScout,pos_196,opening,5,1560636,500.87,3121272,0.03,d1g4,0,11.53,1
MCTS,pos_196,opening,17,604848,505.46,1197718,485.00,f1b5,-2,0.00,0
Classic MCTS,pos_196,opening,13,13046,500.84,26092,500.01,f2f3,18,0.00,0
Pure Alpha-Beta,pos_197,opening,6,1863824,500.06,3727648,0.02,f1d3,0,12.56,3
Full Alpha-Beta,pos_197,opening,12,1167545,501.17,2330429,0.02,c2c4,4,2.92,2
MTD(f),pos_197,opening,7,1359913,500.13,2719826,0.08,g1f3,-4,15.48,0
NegaScout,pos_197,opening,6,1753176,501.20,3499353,0.02,f1d3,0,11.34,3
MCTS,pos_197,opening,17,573136,508.47,1128220,485.00,f1b5,-13,0.00,0
Classic MCTS,pos_197,opening,13,12305,500.96,24610,500.01,h2h3,24,0.00,0
Pure Alpha-Beta,pos_198,opening,7,1974349,500.05,3948698,0.03,g1f3,11,7.00,3
Full Alpha-Beta,pos_198,opening,13,1155280,500.81,2310560,0.05,g1f3,23,2.58,3
MTD(f),pos_198,opening,6,1249349,500.83,2498698,0.21,g1f3,28,10.25,2
NegaScout,pos_198,opening,7,2072671,500.32,4145342,0.03,g1f3,11,6.52,3
MCTS,pos_198,opening,18,659704,511.08,1291005,485.00,d5e7,6,0.00,0
Classic MCTS,pos_198,opening,13,13589,501.02,27123,500.00,e1e2,14,0.00,0
Pure Alpha-Beta,pos_199,opening,6,1798270,500.10,3596540,0.01,d5e7,30,13.18,2
Full Alpha-Beta,pos_199,opening,13,1224852,500.02,2449704,0.02,f1d3,8,3.47,5
MTD(f),pos_199,opening,6,1298513,501.06,2591842,0.11,d5e7,30,22.17,2
NegaScout,pos_199,opening,6,1618021,501.31,3229582,0.02,d5e7,30,12.05,2
MCTS,pos_199,opening,17,644656,508.86,1269007,485.00,g1f3,23,0.00,0
Classic MCTS,pos_199,opening,13,13091,501.07,26129,500.00,f1d3,17,0.00,0
Pure Alpha-Beta,pos_200,opening,6,1986679,500.79,3973358,0.02,g1f3,4,9.79,2
Full Alpha-Beta,pos_200,opening,12,1118353,501.69,2232241,0.03,g1f3,-5,2.65,0
MTD(f),pos_200,opening,6,1020001,501.13,2035930,0.03,g1f3,4,26.11,0
NegaScout,pos_200,opening,6,1953863,500.21,3907726,0.02,g1f3,4,9.85,2
MCTS,pos_200,opening,17,738837,508.54,1454403,485.00,g1f3,-8,0.00,0
Classic MCTS,pos_200,opening,13,12960,500.68,25920,500.01,f1c4,10,0.00,0
Pure Alpha-Beta,pos_201,opening,6,2158718,500.62,4317436,0.02,f1c4,15,11.32,2
Full Alpha-Beta,pos_201,opening,14,1130711,500.44,2261422,0.03,f1c4,1,2.69,2
MTD(f),pos_201,opening,6,962576,501.81,1921309,0.14,f1c4,15,7.61,2
NegaScout,pos_201,opening,6,1933397,500.23,3866794,0.02,f1c4,15,10.05,2
MCTS,pos_201,opening,17,704028,507.53,1388615,485.00,c3d5,3,0.00,0
Classic MCTS,pos_201,opening,13,12987,501.85,25922,500.01,g2g4,18,0.00,0
Pure Alpha-Beta,pos_202,opening,5,1302631,500.07,2605262,0.02,d1g4,-15,15.18,1
Full Alpha-Beta,pos_202,opening,13,1138893,501.37,2273239,0.04,g1f3,-4,3.25,0
MTD(f),pos_202,opening,6,991272,501.22,1978586,0.11,g1f3,8,9.41,2
NegaScout,pos_202,opening,5,1622060,500.56,3244120,0.03,d1g4,-15,12.22,1
MCTS,pos_202,opening,17,644995,508.74,1269675,485.00,g1f3,25,0.00,0
Classic MCTS,pos_202,opening,13,12876,534.07,24112,500.71,g1f3,17,0.00,0
Pure Alpha-Beta,pos_203,opening,6,2465861,500.79,4931722,0.01,g1f3,40,11.49,0
Full Alpha-Beta,pos_203,opening,13,1134793,500.95,2269586,0.02,f1c4,30,2.85,1
MTD(f),pos_203,opening,6,987204,501.81,1970467,0.13,g1f3,40,10.00,0
NegaScout,pos_203,opening,6,2367556,500.33,4735112,0.01,g1f3,40,11.05,0
MCTS,pos_203,opening,17,642461,508.46,1264687,485.00,g1f3,50,0.00,0
Classic MCTS,pos_203,opening,13,11735,501.67,23423,500.01,f2f3,11,0.00,0
Pure Alpha-Beta,pos_204,opening,6,2166863,500.54,4333726,0.01,g1f3,30,11.86,0
Full Alpha-Beta,pos_204,opening,13,1134744,501.31,2264958,0.02,g1f3,20,2.85,0
MTD(f),pos_204,opening,6,1052703,501.38,2101203,0.10,g1f3,30,13.17,0
NegaScout,pos_204,opening,6,2068550,500.64,4137100,0.01,g1f3,30,11.21,0
MCTS,pos_204,opening,17,646344,505.44,1279889,485.00,g1f3,36,0.00,0
Classic MCTS,pos_204,opening,13,13278,501.26,26502,500.01,d1e2,19,0.00,0
Pure Alpha-Beta,pos_205,opening,6,2322500,500.88,4645000,0.01,g1f3,35,11.87,0
Full Alpha-Beta,pos_205,opening,13,1200264,501.18,2395736,0.02,g1f3,-1,3.01,2
MTD(f),pos_205,opening,6,1028141,500.18,2056282,0.11,g1f3,35,12.02,0
